sentence_id,sentence,entities,chapter
107,"Then she recovered herself and gave a wild , fierce laugh .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]",14
108,""" The fool ! "" she cried .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",14
109,""" The fool has come .",[],14
110,"Bind him fast . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
111,Lucy and Susan held their breaths waiting for Aslan 's roar and his spring upon his enemies .,"[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
112,But it never came .,[],14
113,"Four hags , grinning and leering , yet also ( at first ) hanging back and half afraid of what they had to do , had approached him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
114,""" Bind him , I say ! "" repeated the White Witch .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",14
115,The hags made a dart at him and shrieked with triumph when they found that he made no resistance at all .,"[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]",14
116,"Then others -- evil dwarfs and apes -- rushed in to help them and between them they rolled the huge Lion round on his back and tied all his four paws together , shouting and cheering as if they had done something brave , though , had the Lion chosen , one of those paws could have been the death of them all .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
117,"But he made no noise , even when the enemies , straining and tugging , pulled the cords so tight that they cut into his flesh .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]",14
118,Then they began to drag him towards the Stone Table .,"[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
119,""" Stop ! "" said the Witch .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",14
120,""" Let him first be shaved . ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
121,Another roar of mean laughter went up from her followers as an ogre with a pair of shears came forward and squatted down by Aslan 's head .,"[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
122,Snip - snip - snip went the shears and masses of curling gold began to fall to the ground .,[],14
123,"Then the ogre stood back and the children , watching from their hiding - place , could see the face of Aslan looking all small and different without its mane .","[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
124,The enemies also saw the difference .,[],14
125,""" Why , he 's only a great cat after all ! "" cried one .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
126,""" Is _that_ what we were afraid of ? "" said another .",[],14
127,"And they surged round Aslan jeering at him , saying things like "" Puss , Puss !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]",14
128,"Poor Pussy , "" and "" How many mice have you caught to - day , Cat ? "" and "" Would you like a saucer of milk , Pussums ? """,[],14
129,""" Oh how _can_ they ? "" said Lucy , tears streaming down her cheeks .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",14
130,""" The brutes , the brutes ! "" for now that the first shock was over the shorn face of Aslan looked to her braver , and more beautiful , and more patient than ever .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]",14
131,""" Muzzle him ! "" said the Witch .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",14
132,"And even now , as they worked about his face putting on the muzzle , one bite from his jaws would have cost two or three of them their hands .","[{""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
133,But he never moved .,"[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]",14
134,And this seemed to enrage all that rabble .,[],14
135,Everyone was at him now .,"[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
136,"Those who had been afraid to come near him even after he was bound began to find their courage , and for a few minutes the two girls could not even see him -- so thickly was he surrounded by the whole crowd of creatures kicking him , hitting him , spitting on him , jeering at him .","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""two girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""two girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",14
137,At last the rabble had had enough of this .,[],14
138,"They began to drag the bound and muzzled Lion to the Stone Table , some pulling and some pushing .","[{""text"": ""Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
139,He was so huge that even when they got him there it took all their efforts to hoist him onto the surface of it .,"[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
140,Then there was more tying and tightening of cords .,[],14
141,""" The cowards !",[],14
142,"The cowards ! "" sobbed Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",14
143,""" Are they _still_ afraid of him , even now ? ""","[{""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
144,"When once Aslan had been tied ( and tied so that he was really a mass of cords ) on the flat stone , a hush fell on the crowd .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
145,"Four Hags , holding four torches , stood at the corners of the Table .",[],14
146,The Witch bared her arms as she had bared them the previous night when it had been Edmund instead of Aslan .,"[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
147,Then she began to whet her knife .,"[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]",14
148,"It looked to the children , when the gleam of the torchlight fell on it , as if the knife were made of stone not of steel and it was of a strange and evil shape .","[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",14
149,At last she drew near .,"[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]",14
150,She stood by Aslan 's head .,"[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",14
151,"Her face was working and twitching with passion , but his looked up at the sky , still quiet , neither angry nor afraid , but a little sad .","[{""text"": ""Her"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]",14
152,"Then , just before she gave the blow , she stooped down and said in a quivering voice ,","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",14
153,""" And now , who has won ?",[],14
154,"Fool , did you think that by all this you would save the human traitor ?","[{""text"": ""Fool"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""human traitor"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]",14
155,Now I will kill you instead of him as our pact was and so the Deep Magic will be appeased .,"[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]",14
156,But when you are dead what will prevent me from killing him as well ?,"[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]",14
157,And who will take him out of my hand _then_ ?,"[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]",14
158,"Understand that you have given me Narnia forever , you have lost your own life and you have not saved his .","[{""text"": ""you"", ""canonical"": ""Aslan"", ""label"": ""ADDRESSED""}]",14
159,"In that knowledge , despair and die . """,[],14
160,The children did not see the actual moment of the killing .,"[{""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",14
161,They could n't bear to look and had covered their eyes .,"[{""text"": ""They"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""They"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",14
1,"While the two girls still crouched in the bushes with their hands over their faces , they heard the voice of the Witch calling out .","[{""text"": ""the two girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the two girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",15
2,""" Now !","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",15
3,Follow me all and we will set about what remains of this war !,"[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",15
4,"It will not take us long to crush the human vermin and the traitors now that the great Fool , the great Cat , lies dead . ""","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the great Fool"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the great Cat"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
5,At this moment the children were for a few seconds in very great danger .,"[{""text"": ""the children"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]",15
6,"For with wild cries and a noise of skirling pipes and shrill horns blowing , the whole of that vile rabble came sweeping off the hill - top and down the slope right past their hiding - place .",[],15
7,They felt the Spectres go by them like a cold wind and they felt the ground shake beneath them under the galloping feet of the Minotaurs ; and overhead there went a flurry of foul wings and a blackness of vultures and giant bats .,"[{""text"": ""They"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""They"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]",15
8,At any other time they would have trembled with fear ; but now the sadness and shame and horror of Aslan 's death so filled their minds that they hardly thought of it .,"[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
9,As soon as the wood was silent again Susan and Lucy crept out into the open hill - top .,"[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",15
10,"The moon was getting low and thin clouds were passing across her , but still they could see the shape of the great Lion lying dead in his bonds .","[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the great Lion"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
11,And down they both knelt in the wet grass and kissed his cold face and stroked his beautiful fur -- what was left of it -- and cried till they could cry no more .,"[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
12,And then they looked at each other and held each other 's hands for mere loneliness and cried again ; and then again were silent .,"[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",15
13,""" I ca n't bear the look of that horrible muzzle .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",15
14,I wonder could we take it off ?,"[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",15
15,""" So they tried .","[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",15
16,And after a lot of working at it ( for their fingers were cold and it was now the darkest part of the night ) they succeeded .,"[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",15
17,And when they saw his face without it they burst out crying again and kissed it and fondled it and wiped away the blood and the foam as well as they could .,"[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
18,And it was all more lonely and hopeless and horrid than I know how to describe .,[],15
19,""" I wonder could we untie him as well ?","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]",15
20,""" said Susan presently .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",15
21,"But the enemies , out of pure spitefulness had drawn the cords so tight that the girls could make nothing of the knots .","[{""text"": ""the girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",15
22,I hope no one who reads this book has been quite as miserable as Susan and Lucy were that night ; but if you have been -- if you 've been up all night and cried till you have no more tears left in you -- you will know that there comes in the end a sort of quietness .,"[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]",15
23,You feel as if nothing was ever going to happen again .,[],15
